Hãng điện thoại	Model	Model App	Mã Sửa Chữa	Sửa Chữa	Sửa Chữa App	Mã LK	Linh Kiện	Loại Bảo Hành	Tiền linh kiện	Tiền Công Sửa	Mức Sửa
HTC	HTC Desire 610 (VN)/ A3QHD#UL_ASIA-C9#ASIA	HTC Desire 610	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		36H01030-01M	Chuông trên HTC One Mini	YES	60000	400000	M4
HTC	HTC Desire 610 (VN)/ A3QHD#UL_ASIA-C9#ASIA	HTC Desire 610	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		62H00116-02M	Màn hình có cảm ứng Desire 610	YES	950000	400000	M4
HTC	HTC Desire 610 (VN)/ A3QHD#UL_ASIA-C9#ASIA	HTC Desire 610	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		66H00139-02M	Miếng dán màn hình Desire 610	YES	50000	0	Free
HTC	HTC Desire 610 (VN)/ A3QHD#UL_ASIA-C9#ASIA	HTC Desire 610	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		74H02663-00M	Vỏ mặt trước/khung màn hình (trắng) Desire 610 (Thay kèm MH NR)	YES	180000	400000	M4
HTC	HTC Desire 610 (VN)/ A3QHD#UL_ASIA-C9#ASIA	HTC Desire 610	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		77H50022-00M	Miếng dán pin Desire 610	YES	20000	0	Free
HTC	HTC Desire 610 (VN)/ A3QHD#UL_ASIA-C9#ASIA	HTC Desire 610	HTC-L101.2-Blue	Thay màn hình có cảm ứng và mặt trước (xanh)		62H00116-02M	Màn hình có cảm ứng Desire 610	YES	950000	400000	M4
HTC	HTC Desire 610 (VN)/ A3QHD#UL_ASIA-C9#ASIA	HTC Desire 610	HTC-L101.2-Blue	Thay màn hình có cảm ứng và mặt trước (xanh)		66H00139-02M	Miếng dán màn hình Desire 610	YES	50000	0	Free
HTC	HTC Desire 610 (VN)/ A3QHD#UL_ASIA-C9#ASIA	HTC Desire 610	HTC-L101.2-Blue	Thay màn hình có cảm ứng và mặt trước (xanh)		74H02663-01M	Vỏ mặt trước/khung màn hình (xanh) Desire 610 (Thay kèm MH NR)	YES	180000	400000	M4
HTC	HTC Desire 610 (VN)/ A3QHD#UL_ASIA-C9#ASIA	HTC Desire 610	HTC-M002-Mic	Thay micro dưới (phải dùng mỏ hàn)	Thay micro dưới	36H01046-00M	Micro Desire 816	YES	20000	400000	M4
HTC	HTC Desire 610 (VN)/ A3QHD#UL_ASIA-C9#ASIA	HTC Desire 610	HTC-C112-Silver	Thay nắp lưng (bạc, trắng)		74H02687-05M	Nắp lưng (trắng) Desire 610	YES	80000	400000	M4
HTC	HTC Desire 610 (VN)/ A3QHD#UL_ASIA-C9#ASIA	HTC Desire 610	HTC-C112-Blue	Thay nắp lưng (xanh)		74H02687-04M	Nắp lưng (xanh) Desire 610	YES	80000	400000	M4
HTC	HTC Desire 610 (VN)/ A3QHD#UL_ASIA-C9#ASIA	HTC Desire 610	HTC-M002-SIM	Thay ổ SIM		75H01203-00M	Ổ sim Desire 816, Desire 610	YES	70000	400000	M4
HTC	HTC Desire 610 (VN)/ A3QHD#UL_ASIA-C9#ASIA	HTC Desire 610	HTC-M002-SIM	Thay ổ SIM		76H0B244-00M	Miếng dán cố định pin Desire 610	YES	10000	400000	M4
HTC	HTC Desire 610 (VN)/ A3QHD#UL_ASIA-C9#ASIA	HTC Desire 610	HTC-M002-SIM	Thay ổ SIM		77H50022-00M	Miếng dán pin Desire 610	YES	20000	0	Free
HTC	HTC Desire 610 (VN)/ A3QHD#UL_ASIA-C9#ASIA	HTC Desire 610	HTC-B101	Thay pin chính (phải mở máy)	Thay Pin	35H00222-00M	Pin sạc 2040mAh/3.8V Desire 610	YES	250000	400000	M4
HTC	HTC Desire 610 (VN)/ A3QHD#UL_ASIA-C9#ASIA	HTC Desire 610	HTC-G105	Thay rung	Thay rung	36H01029-00M	Rung Desire 610/ Butterfly S	YES	60000	400000	M4
HTC	HTC Desire 610 (VN)/ A3QHD#UL_ASIA-C9#ASIA	HTC Desire 610	HTC-G105	Thay rung	Thay rung	72H07883-00M	Đệm rung Desire 610	YES	0	400000	M4
HTC	HTC Desire 610 (VN)/ A3QHD#UL_ASIA-C9#ASIA	HTC Desire 610	HTC-G101-Black	Thay sạc (đen)		79H00120-01M	Sạc HTC (kg cáp USB) 200mA/5V-1A (đen)	YES	290000	0	Free
HTC	HTC Desire 610 (VN)/ A3QHD#UL_ASIA-C9#ASIA	HTC Desire 610	HTC-G106-Black	Thay tai nghe (đen)		39H00013-00M	Tai nghe HTC (đen) 8S/8X/Butterfly, Desire 300/500/700/C/L/SV/U/V/X, One S/SV/V/X/X+	YES	350000	0	Free
HTC	HTC Desire 610 (VN)/ A3QHD#UL_ASIA-C9#ASIA	HTC Desire 610	HTC-G106-White	Thay tai nghe (Trắng)		39H00013-01M	Tai nghe HTC (trắng) 8S/8X/Butterfly, Desire 300/500/700/C/L/SV/U/V/X, One S/SV/V/X/X+	YES	350000	0	Free
HTC	HTC Desire 610 (VN)/ A3QHD#UL_ASIA-C9#ASIA	HTC Desire 610	HTC-C101-White	Thay vỏ mặt trước (trắng)		74H02663-00M	Vỏ mặt trước/khung màn hình (trắng) Desire 610 (Thay kèm MH NR)	YES	180000	400000	M4
HTC	HTC Desire 616 Dual Sim (VN)/ V3#DUG-C9#ASIA	HTC Desire 616 Dual Sim	HTC-M104.1	Thay bo dưới/ bo sạc/ bo micro		54H20493-01M	Bo Micro/ Sạc Desire 616	YES	120000	300000	M3
HTC	HTC Desire 616 Dual Sim (VN)/ V3#DUG-C9#ASIA	HTC Desire 616 Dual Sim	HTC-M101	Thay bo mạch chính		99HABJ026-02	Bo mạch chính Desire 616	YES	1830000	300000	M3
HTC	HTC Desire 616 Dual Sim (VN)/ V3#DUG-C9#ASIA	HTC Desire 616 Dual Sim	HTC-G117-Main	Thay camera chính	Thay Camera chính	54H00551-00M	Camera sau Desire 616	YES	490000	300000	M3
HTC	HTC Desire 616 Dual Sim (VN)/ V3#DUG-C9#ASIA	HTC Desire 616 Dual Sim	HTC-G117-Sub	Thay camera phụ	Thay Camera trước	54H00552-00M	Camera trước Desire 616	YES	90000	300000	M3
HTC	HTC Desire 616 Dual Sim (VN)/ V3#DUG-C9#ASIA	HTC Desire 616 Dual Sim	HTC-B108-AT	Thay cáp anten sóng		73H00562-00M	Cáp tín hiệu sóng Desire 616	YES	20000	300000	M3
HTC	HTC Desire 616 Dual Sim (VN)/ V3#DUG-C9#ASIA	HTC Desire 616 Dual Sim	HTC-M002.2-VOL	Thay cáp tín hiệu âm thanh/ volume		73H20665-00M	Phím nguồn và âm thanh Desire 616	YES	30000	400000	M4
HTC	HTC Desire 616 Dual Sim (VN)/ V3#DUG-C9#ASIA	HTC Desire 616 Dual Sim	HTC-G110-BK	Thay cáp tín hiệu Micro-USB (đen)	Thay cáp USB	73H00418-24M	Cáp tín hiệu MicroUSB HTC (đen)	YES	120000	0	Free
HTC	HTC Desire 616 Dual Sim (VN)/ V3#DUG-C9#ASIA	HTC Desire 616 Dual Sim	HTC-G110-WT	Thay cáp tín hiệu Micro-USB (trắng)	Thay cáp USB	73H00418-20M	Cáp tín hiệu MicroUSB HTC (trắng)	YES	120000	0	Free
HTC	HTC Desire 616 Dual Sim (VN)/ V3#DUG-C9#ASIA	HTC Desire 616 Dual Sim	HTC-G103	Thay chuông	Thay Chuông	36H01080-00M	Chuông Desire 616	YES	30000	300000	M3
HTC	HTC Desire 616 Dual Sim (VN)/ V3#DUG-C9#ASIA	HTC Desire 616 Dual Sim	HTC-G103.2	Thay jack tai nghe		36H01096-00M	Jack âm thanh Desire 616	YES	20000	400000	M4
HTC	HTC Desire 616 Dual Sim (VN)/ V3#DUG-C9#ASIA	HTC Desire 616 Dual Sim	HTC-M002-JUSB	Thay jack USB/ Micro USB		75H01261-00M	Jack USB Desire 616	YES	10000	400000	M4
HTC	HTC Desire 616 Dual Sim (VN)/ V3#DUG-C9#ASIA	HTC Desire 616 Dual Sim	HTC-C102-Black	Thay khung sườn (đen)	Thay khung	74H02761-01M	Khung sườn (xám) Desire 616	YES	200000	300000	M3
HTC	HTC Desire 616 Dual Sim (VN)/ V3#DUG-C9#ASIA	HTC Desire 616 Dual Sim	HTC-C102-White	Thay khung sườn (trắng)	Thay khung	74H02761-00M	Khung sườn (trắng) Desire 616	YES	200000	300000	M3
HTC	HTC Desire 616 Dual Sim (VN)/ V3#DUG-C9#ASIA	HTC Desire 616 Dual Sim	HTC-G103.1	Thay loa	Thay Loa	36H01081-00M	Loa Desire 616	YES	30000	300000	M3
HTC	HTC Desire 616 Dual Sim (VN)/ V3#DUG-C9#ASIA	HTC Desire 616 Dual Sim	HTC-L101.2-Black	Thay màn hình có cảm ứng và mặt trước (đen)		97H00012-01	Màn hình có cảm ứng và vỏ mặt trước (đen) Desire 616	YES	1360000	300000	M3
HTC	HTC Desire 616 Dual Sim (VN)/ V3#DUG-C9#ASIA	HTC Desire 616 Dual Sim	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		97H00012-00	Màn hình có cảm ứng và vỏ mặt trước (trắng) Desire 616	YES	1360000	300000	M3
HTC	HTC Desire 616 Dual Sim (VN)/ V3#DUG-C9#ASIA	HTC Desire 616 Dual Sim	HTC-M002-Mic	Thay micro dưới (phải dùng mỏ hàn)	Thay micro dưới	36H01101-00M	Micro Desire 616	YES	30000	400000	M4
HTC	HTC Desire 616 Dual Sim (VN)/ V3#DUG-C9#ASIA	HTC Desire 616 Dual Sim	HTC-C112-SilverL1	Thay nắp lưng (bạc, trắng)		74H02748-00M	Nắp pin (trắng) Desire 616	YES	90000	0	Free
HTC	HTC Desire 616 Dual Sim (VN)/ V3#DUG-C9#ASIA	HTC Desire 616 Dual Sim	HTC-C112-BlackL1	Thay nắp lưng (đen)		74H02748-01M	Nắp pin (xám) Desire 616	YES	90000	0	Free
HTC	HTC Desire 616 Dual Sim (VN)/ V3#DUG-C9#ASIA	HTC Desire 616 Dual Sim	HTC-M002-SIM	Thay ổ SIM		75H01248-00M	Ổ sim lớn Desire 616	YES	10000	400000	M4
HTC	HTC Desire 616 Dual Sim (VN)/ V3#DUG-C9#ASIA	HTC Desire 616 Dual Sim	HTC-M002-MSIM	Thay ổ SIM Micro		75H01247-00M	Ổ sim nhỏ Desire 616	YES	20000	400000	M4
HTC	HTC Desire 616 Dual Sim (VN)/ V3#DUG-C9#ASIA	HTC Desire 616 Dual Sim	HTC-M002-SD	Thay ổ thẻ nhớ		75H01249-00M	Đầu nối thẻ nhớ Desire 616	YES	20000	400000	M4
HTC	HTC Desire 616 Dual Sim (VN)/ V3#DUG-C9#ASIA	HTC Desire 616 Dual Sim	HTC-B101-0	Thay pin chính (kg mở máy)	Thay Pin	35H00230-01M	Pin sạc 2000mAh/4.2V Desire 616	YES	290000	0	Free
HTC	HTC Desire 616 Dual Sim (VN)/ V3#DUG-C9#ASIA	HTC Desire 616 Dual Sim	HTC-M002-Vibra	Thay rung (phải dùng mỏ hàn)	Thay rung	36H01097-00M	Rung Desire 616	YES	60000	400000	M4
HTC	HTC Desire 616 Dual Sim (VN)/ V3#DUG-C9#ASIA	HTC Desire 616 Dual Sim	HTC-G101-Black	Thay sạc (đen)		79H00120-01M	Sạc HTC (kg cáp USB) 200mA/5V-1A (đen)	YES	290000	0	Free
HTC	HTC Desire 616 Dual Sim (VN)/ V3#DUG-C9#ASIA	HTC Desire 616 Dual Sim	HTC-G101-White	Thay sạc (trắng)		79H00120-02M	Sạc HTC (kg cáp USB) 200mA/5V-1A (trắng)	YES	290000	0	Free
HTC	HTC Desire 616 Dual Sim (VN)/ V3#DUG-C9#ASIA	HTC Desire 616 Dual Sim	HTC-G106-Black	Thay tai nghe (đen)		39H00013-00M	Tai nghe HTC (đen) 8S/8X/Butterfly, Desire 300/500/700/C/L/SV/U/V/X, One S/SV/V/X/X+	YES	350000	0	Free
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-M104.1	Thay bo dưới/ bo sạc/ bo micro		51H00917-00M	Bo mạch micro và sạc Desire 700	YES	90000	400000	M4
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-M101	Thay bo mạch chính		99HWZ014-02	Bo mạch chính Desire 700 (Nâu & Trắng)	YES	1990000	400000	M4
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-G117-Main	Thay camera chính	Thay Camera chính	54H00507-00M	Camera chính Desire 700	YES	610000	400000	M4
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-G117-Main	Thay camera chính	Thay Camera chính	72H07975-01M	Miếng dán camera sau Desire 700	YES	5000	0	Free
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-G117-Main	Thay camera chính	Thay Camera chính	76H0A873-00M	Keo 2 mặt dán kiếng camera Desire 700	YES	5000	0	Free
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-G117-Sub	Thay camera phụ	Thay Camera trước	54H00493-00M	Camera phụ HTC One M7/M7C	YES	290000	400000	M4
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-G117-Sub	Thay camera phụ	Thay Camera trước	72H07945-00M	Miếng dán camera trước (NR) Desire 700	YES	10000	0	Free
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-B108-GPS	Thay cáp anten GPS		73H00519-00M	Cáp GPS Desire 700	YES	20000	400000	M4
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-B108-AT	Thay cáp anten sóng		73H00518-00M	Cáp anten sóng Desire 700	YES	20000	400000	M4
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-C122-SIM	Thay cáp ổ SIM/ ổ thẻ		51H20577-00M	Bo mạch ổ SIM Desire 700	YES	150000	400000	M4
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-C122-SIM	Thay cáp ổ SIM/ ổ thẻ		72H07899-01M	Miếng dán bo ổ SIM (NR) Desire 700	YES	10000	0	Free
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-C122-SIM	Thay cáp ổ SIM/ ổ thẻ		77H01851-00M	Đề can dán sim 1 Desire 700	YES	0	0	Free
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-C122-SIM	Thay cáp ổ SIM/ ổ thẻ		77H01929-00M	Đề can dán sim 2 Desire 700	YES	0	0	Free
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-C122.2-KVOL	Thay cáp tín hiệu âm thanh/ volume		51H20575-00M	Bo mạch nút âm thanh Desire 700	YES	40000	400000	M4
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-C122.2-KVOL	Thay cáp tín hiệu âm thanh/ volume		76H0A865-00M	Miếng dán che nút âm thanh Desire 700	YES	5000	0	Free
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-G110-BK	Thay cáp tín hiệu Micro-USB (đen)	Thay cáp USB	73H00418-24M	Cáp tín hiệu MicroUSB HTC (đen)	YES	120000	0	Free
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-G110-WT	Thay cáp tín hiệu Micro-USB (trắng)	Thay cáp USB	73H00418-20M	Cáp tín hiệu MicroUSB HTC (trắng)	YES	120000	0	Free
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-C122.3-PWR	Thay cáp tín hiệu nút Power		51H20574-00M	Bo mạch nút nguồn Desire 700	YES	70000	400000	M4
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-C122.3-PWR	Thay cáp tín hiệu nút Power		72H08033-00M	Miếng dán bo mạch cảm biến ánh sáng Desire 700	YES	10000	0	Free
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-C122.3-PWR	Thay cáp tín hiệu nút Power		76H0A866-00M	Miếng dán che nút nguồn Desire 700	YES	5000	0	Free
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-G103	Thay chuông	Thay Chuông	36H01916-00M	Loa One, One max, Desire 600/700	YES	120000	400000	M4
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-G103	Thay chuông	Thay Chuông	74H02570-00M	Nắp đậy chuông Desire 700	YES	30000	400000	M4
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-M002-JEAR	Thay jack tai nghe		36H01885-02M	Giắc tai nghe 8S/ One V	YES	50000	250000	M2.5
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-M002-JUSB	Thay jack USB/ Micro USB		75H01123-11M	Đuôi sạc Desire 700	YES	50000	400000	M4
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-C102-Red	Thay khung sườn (đỏ)	Thay khung	74H02579-02M	Khung sườn (đỏ) Desire 700	YES	290000	400000	M4
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-C102-Brown	Thay khung sườn (nâu)	Thay khung	74H02579-00M	Khung sườn (đen) Desire 700	YES	290000	400000	M4
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-C102-White	Thay khung sườn (trắng)	Thay khung	74H02579-01M	Khung sườn (trắng) HTC Desire 700	YES	290000	400000	M4
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-C102.3-LCAM	Thay kính Camera	Thay Kính Camera	71H04694-00M	Kiếng camera  Desire 700	YES	20000	400000	M4
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-C102.3-LCAM	Thay kính Camera	Thay Kính Camera	72H07913-00M	Vòng trang trí camera bằng kim loại Desire 700	YES	30000	0	Free
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-C102.3-LCAM	Thay kính Camera	Thay Kính Camera	76H0A873-00M	Keo 2 mặt dán kiếng camera Desire 700	YES	5000	0	Free
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-G103.1	Thay loa	Thay Loa	36H01916-00M	Loa One, One max, Desire 600/700	YES	120000	400000	M4
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-L101.2-Red	Thay màn hình có cảm ứng và mặt trước (đỏ)		36H01916-00M	Loa One, One max, Desire 600/700	YES	120000	400000	M4
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-L101.2-Red	Thay màn hình có cảm ứng và mặt trước (đỏ)		72H07946-01M	Miếng dán bảo vệ bo mạch kết nối bo và bo sạc (NR) Desire 700	YES	10000	400000	M4
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-L101.2-Red	Thay màn hình có cảm ứng và mặt trước (đỏ)		76H0A817-00M	Miếng dán che đầu nối màn hình Desire 700	YES	5000	0	Free
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-L101.2-Red	Thay màn hình có cảm ứng và mặt trước (đỏ)		80H01674-02	Màn hình có cảm ứng Desire 700 (đỏ)	YES	1590000	400000	M4
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-L101.2-Brown	Thay màn hình có cảm ứng và mặt trước (nâu)		36H01916-00M	Loa One, One max, Desire 600/700	YES	120000	400000	M4
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-L101.2-Brown	Thay màn hình có cảm ứng và mặt trước (nâu)		72H07946-01M	Miếng dán bảo vệ bo mạch kết nối bo và bo sạc (NR) Desire 700	YES	10000	400000	M4
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-L101.2-Brown	Thay màn hình có cảm ứng và mặt trước (nâu)		76H0A817-00M	Miếng dán che đầu nối màn hình Desire 700	YES	5000	0	Free
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-L101.2-Brown	Thay màn hình có cảm ứng và mặt trước (nâu)		80H01674-00	Màn hình có cảm ứng Desire 700 (nâu)	YES	1590000	400000	M4
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		36H01916-00M	Loa One, One max, Desire 600/700	YES	120000	400000	M4
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		72H07946-01M	Miếng dán bảo vệ bo mạch kết nối bo và bo sạc (NR) Desire 700	YES	10000	400000	M4
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		76H0A817-00M	Miếng dán che đầu nối màn hình Desire 700	YES	5000	0	Free
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		80H01674-01	Màn hình có cảm ứng (trắng) HTC Desire 700	YES	1590000	400000	M4
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-M002-Mic	Thay micro dưới (phải dùng mỏ hàn)	Thay micro dưới	36H01022-00M	Micro One SV	YES	45000	250000	M2.5
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-C112-SilverL1	Thay nắp lưng (bạc, trắng)		74H02571-03M	Nắp pin (trắng) HTC Desire 700	YES	190000	0	Free
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-C112-RedL1	Thay nắp lưng (đỏ)		74H02571-04M	Nắp pin (đỏ) Desire 700	YES	190000	0	Free
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-C112-BrownL1	Thay nắp lưng (nâu)		74H02571-01M	Nắp pin (nâu) Desire 700	YES	190000	0	Free
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-B101-0	Thay pin chính (kg mở máy)	Thay Pin	35H00215-00M	Pin sạc 2100mAh/3.8V Desire 700	YES	290000	0	Free
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-B101	Thay pin chính (phải mở máy)	Thay Pin	35H00215-00M	Pin sạc 2100mAh/3.8V Desire 700	YES	290000	0	Free
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-G105	Thay rung	Thay rung	36H01028-00M	Rung Desire 700/ 501	YES	50000	300000	M3
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-G101-Black	Thay sạc (đen)		79H00120-01M	Sạc HTC (kg cáp USB) 200mA/5V-1A (đen)	YES	290000	0	Free
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-G101-White	Thay sạc (trắng)		79H00120-02M	Sạc HTC (kg cáp USB) 200mA/5V-1A (trắng)	YES	290000	0	Free
HTC	HTC Desire 700 Dual SIM/ 7060/ CP5#DUG-C9#ASIA	HTC Desire 700 Dual SIM	HTC-G106-Black	Thay tai nghe (đen)		39H00013-00M	Tai nghe HTC (đen) 8S/8X/Butterfly, Desire 300/500/700/C/L/SV/U/V/X, One S/SV/V/X/X+	YES	350000	0	Free
HTC	HTC Desire 816 Dual SIM (VN)/ A5#DUG-C9#ASIA	HTC Desire 816 Dual SIM	HTC-M201.1-SSR	Thay bo cảm biến		51H00969-00M	Bo cảm biến ánh sáng Desire 816	YES	40000	400000	M4
HTC	HTC Desire 816 Dual SIM (VN)/ A5#DUG-C9#ASIA	HTC Desire 816 Dual SIM	HTC-M104.1	Thay bo dưới/ bo sạc/ bo micro		51H00966-00M	Bo micro/sạc Desire 816	YES	80000	400000	M4
HTC	HTC Desire 816 Dual SIM (VN)/ A5#DUG-C9#ASIA	HTC Desire 816 Dual SIM	HTC-M101	Thay bo mạch chính		99HZL024-02	Bo mạch chính Desire 816	YES	2480000	400000	M4
HTC	HTC Desire 816 Dual SIM (VN)/ A5#DUG-C9#ASIA	HTC Desire 816 Dual SIM	HTC-G117-Main	Thay camera chính	Thay Camera chính	54H00537-00M	Camera chính Desire 816	YES	620000	400000	M4
HTC	HTC Desire 816 Dual SIM (VN)/ A5#DUG-C9#ASIA	HTC Desire 816 Dual SIM	HTC-G117-Main	Thay camera chính	Thay Camera chính	72H08265-00M	Miếng dán bảo vệ camera chính Desire 816	YES	0	0	Free
HTC	HTC Desire 816 Dual SIM (VN)/ A5#DUG-C9#ASIA	HTC Desire 816 Dual SIM	HTC-G117-Sub	Thay camera phụ	Thay Camera trước	54H00536-00M	Camera phụ Desire 816, One M8 Mini	YES	160000	400000	M4
HTC	HTC Desire 816 Dual SIM (VN)/ A5#DUG-C9#ASIA	HTC Desire 816 Dual SIM	HTC-B108-AT	Thay cáp anten sóng		73H00541-00M	Cáp anten Desire 816	YES	20000	400000	M4
HTC	HTC Desire 816 Dual SIM (VN)/ A5#DUG-C9#ASIA	HTC Desire 816 Dual SIM	HTC-G110-BK	Thay cáp tín hiệu Micro-USB (đen)	Thay cáp USB	73H00418-24M	Cáp tín hiệu MicroUSB HTC (đen)	YES	120000	0	Free
